"Country" "Country_Code" "Indicator" "Indicator_Code" "Time" "Value" "Classification"
"241" "Australia" "AUS" "Real interest rate (%)" "FR.INR.RINR" "1990" 9.645437344 1
"242" "Australia" "AUS" "Lending interest rate (%)" "FR.INR.LEND" "1990" 16.35416667 1
"243" "Australia" "AUS" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1990" 7.272260054 1
"244" "Australia" "AUS" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1990" 6.118566796 1
"245" "Australia" "AUS" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1990" 59.7769409 1
"246" "Australia" "AUS" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1990" 0.007518116 1
"247" "Australia" "AUS" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1990" 1.07936e+11 1
"248" "Australia" "AUS" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1990" 34.65863261 1
"249" "Australia" "AUS" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1990" 1274976096 1
"250" "Australia" "AUS" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1990" -7566983510 1
"251" "Australia" "AUS" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1990" -4.987502367 1
"252" "Australia" "AUS" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1990" -171857001.5 1
"253" "Australia" "AUS" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1990" -15206062114 1
"254" "Australia" "AUS" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1991" 62.34 1
"255" "Australia" "AUS" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1991" 13.33 1
"256" "Australia" "AUS" "Stock market turnover ratio (%)" "GFDD.EM.01" "1991" 35.79 1
"257" "Australia" "AUS" "Stock price volatility" "GFDD.SM.01" "1991" 14.61 1
"258" "Australia" "AUS" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1991" -0.375332994 1
"259" "Australia" "AUS" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1991" 18865.34352 1
"260" "Australia" "AUS" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1991" -1.637068681 1
"261" "Australia" "AUS" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1991" 55.13113823 1
"262" "Australia" "AUS" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1991" 55.13113823 1
"263" "Australia" "AUS" "GDP (current US$)" "NY.GDP.MKTP.CD" "1991" 3.26069e+11 1
"264" "Australia" "AUS" "Real interest rate (%)" "FR.INR.RINR" "1991" 10.06831777 1
"265" "Australia" "AUS" "Lending interest rate (%)" "FR.INR.LEND" "1991" 13.41666667 1
"266" "Australia" "AUS" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1991" 3.222679913 1
"267" "Australia" "AUS" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1991" 3.042064209 1
"268" "Australia" "AUS" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1991" 61.70336037 1
"269" "Australia" "AUS" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1991" 2.002196558 1
"270" "Australia" "AUS" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1991" 1.44823e+11 1
"271" "Australia" "AUS" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1991" 44.4147646 1
"272" "Australia" "AUS" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1991" 2797899802 1
"273" "Australia" "AUS" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1991" -9302902129 1
"274" "Australia" "AUS" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1991" -3.246606055 1
"275" "Australia" "AUS" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1991" -161751067.2 1
"276" "Australia" "AUS" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1991" -11087725706 1
"277" "Australia" "AUS" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1992" 63.09 1
"278" "Australia" "AUS" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1992" 13.3 1
"279" "Australia" "AUS" "Stock market turnover ratio (%)" "GFDD.EM.01" "1992" 30.46 1
"280" "Australia" "AUS" "Stock price volatility" "GFDD.SM.01" "1992" 12.6 1
"281" "Australia" "AUS" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1992" 0.436463912 1
"282" "Australia" "AUS" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1992" 18616.32081 1
"283" "Australia" "AUS" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1992" -0.774858973 1
"284" "Australia" "AUS" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1992" 55.95571088 1
"285" "Australia" "AUS" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1992" 55.95571088 1
"286" "Australia" "AUS" "GDP (current US$)" "NY.GDP.MKTP.CD" "1992" 3.25693e+11 1
"287" "Australia" "AUS" "Real interest rate (%)" "FR.INR.RINR" "1992" 8.953758967 1
"288" "Australia" "AUS" "Lending interest rate (%)" "FR.INR.LEND" "1992" 10.58333333 1
"289" "Australia" "AUS" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1992" 0.985915493 1
"290" "Australia" "AUS" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1992" 1.495656856 1
"291" "Australia" "AUS" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1992" 62.31170336 1
"292" "Australia" "AUS" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1992" 3.225328351 1
"293" "Australia" "AUS" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1992" 1.35153e+11 1
"294" "Australia" "AUS" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1992" 41.49717495 1
"295" "Australia" "AUS" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1992" 797611109.7 1
"296" "Australia" "AUS" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1992" 736687172.4 1
"297" "Australia" "AUS" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1992" -3.16657692 1
"298" "Australia" "AUS" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1992" -179815256.3 1
"299" "Australia" "AUS" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1992" -10134035514 1
"300" "Australia" "AUS" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1993" 63.96 1
"301" "Australia" "AUS" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1993" 16.86 1
"302" "Australia" "AUS" "Stock market turnover ratio (%)" "GFDD.EM.01" "1993" 40.67 1
"303" "Australia" "AUS" "Stock price volatility" "GFDD.SM.01" "1993" 11.71 1
"304" "Australia" "AUS" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1993" 4.0619942 1
"305" "Australia" "AUS" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1993" 17681.14687 1
"306" "Australia" "AUS" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1993" 3.048881447 1
"307" "Australia" "AUS" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1993" 56.44689863 1
"308" "Australia" "AUS" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1993" 56.44689863 1
"309" "Australia" "AUS" "GDP (current US$)" "NY.GDP.MKTP.CD" "1993" 3.12373e+11 1
"310" "Australia" "AUS" "Real interest rate (%)" "FR.INR.RINR" "1993" 8.464548339 1
"311" "Australia" "AUS" "Lending interest rate (%)" "FR.INR.LEND" "1993" 9.416666667 1
"312" "Australia" "AUS" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1993" 1.813110181 1
"313" "Australia" "AUS" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1993" 0.877815233 1
"314" "Australia" "AUS" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1993" 63.4414832 1
"315" "Australia" "AUS" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1993" 3.46282269 1
"316" "Australia" "AUS" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1993" 2.04463e+11 1
"317" "Australia" "AUS" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1993" 65.45472452 1
"318" "Australia" "AUS" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1993" 7003635511 1
"319" "Australia" "AUS" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1993" -8052294090 1
"320" "Australia" "AUS" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1993" -2.973856973 1
"321" "Australia" "AUS" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1993" -187813107.4 1
"322" "Australia" "AUS" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1993" -9717000397 1
"323" "Australia" "AUS" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1994" 66.45 1
"324" "Australia" "AUS" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1994" 25.53 1
"325" "Australia" "AUS" "Stock market turnover ratio (%)" "GFDD.EM.01" "1994" 47.38 1
"326" "Australia" "AUS" "Stock price volatility" "GFDD.SM.01" "1994" 13.14 1
"327" "Australia" "AUS" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1994" 4.051610741 1
"328" "Australia" "AUS" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1994" 18102.31756 1
"329" "Australia" "AUS" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1994" 2.956023912 1
"330" "Australia" "AUS" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1994" 57.01173157 1
"331" "Australia" "AUS" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1994" 57.01173157 1
"332" "Australia" "AUS" "GDP (current US$)" "NY.GDP.MKTP.CD" "1994" 3.23217e+11 1
"333" "Australia" "AUS" "Real interest rate (%)" "FR.INR.RINR" "1994" 8.006736241 1
"334" "Australia" "AUS" "Lending interest rate (%)" "FR.INR.LEND" "1994" 9.0875 1
"335" "Australia" "AUS" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1994" 1.894977169 1
"336" "Australia" "AUS" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1994" 1.000644772 1
"337" "Australia" "AUS" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1994" 64.64368482 1
"338" "Australia" "AUS" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1994" 3.148754529 1
"339" "Australia" "AUS" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1994" 2.18865e+11 1
"340" "Australia" "AUS" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1994" 67.7146534 1
"341" "Australia" "AUS" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1994" 8120190717 1
"342" "Australia" "AUS" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1994" -15975783689 1
"343" "Australia" "AUS" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1994" -4.907865205 1
"344" "Australia" "AUS" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1994" -216149475.8 1
"345" "Australia" "AUS" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1994" -16666732291 1
"346" "Australia" "AUS" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1995" 68.95 1
"347" "Australia" "AUS" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1995" 28.13 1
"348" "Australia" "AUS" "Stock market turnover ratio (%)" "GFDD.EM.01" "1995" 40.57 1
"349" "Australia" "AUS" "Stock price volatility" "GFDD.SM.01" "1995" 12.9 1
"350" "Australia" "AUS" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1995" 3.88933225 1
"351" "Australia" "AUS" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1995" 20384.66929 1
"352" "Australia" "AUS" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1995" 2.641878448 1
"353" "Australia" "AUS" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1995" 58.27659152 1
"354" "Australia" "AUS" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1995" 58.27659152 1
"355" "Australia" "AUS" "GDP (current US$)" "NY.GDP.MKTP.CD" "1995" 3.68392e+11 1
"356" "Australia" "AUS" "Real interest rate (%)" "FR.INR.RINR" "1995" 8.101660964 1
"357" "Australia" "AUS" "Lending interest rate (%)" "FR.INR.LEND" "1995" 10.5 1
"358" "Australia" "AUS" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1995" 4.638135783 1
"359" "Australia" "AUS" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1995" 2.218595917 1
"360" "Australia" "AUS" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1995" 67.6419467 1
"361" "Australia" "AUS" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1995" 3.116830842 1
"362" "Australia" "AUS" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1995" 2.45218e+11 1
"363" "Australia" "AUS" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1995" 66.56455645 1
"364" "Australia" "AUS" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1995" 2707946240 1
"365" "Australia" "AUS" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1995" -12270826516 1
"366" "Australia" "AUS" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1995" -5.067767878 1
"367" "Australia" "AUS" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1995" -299845268.9 1
"368" "Australia" "AUS" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1995" -18846130363 1
"369" "Australia" "AUS" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1996" 69.81 1
"370" "Australia" "AUS" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1996" 30.64 1
"371" "Australia" "AUS" "Stock market turnover ratio (%)" "GFDD.EM.01" "1996" 51.34 1
"372" "Australia" "AUS" "Stock price volatility" "GFDD.SM.01" "1996" 11.08 1
"373" "Australia" "AUS" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1996" 3.948807277 1
"374" "Australia" "AUS" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1996" 21944.15506 1
"375" "Australia" "AUS" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1996" 2.592040036 1
"376" "Australia" "AUS" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1996" 59.8422581 1
"377" "Australia" "AUS" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1996" 59.8422581 1
"378" "Australia" "AUS" "GDP (current US$)" "NY.GDP.MKTP.CD" "1996" 4.01819e+11 1
"379" "Australia" "AUS" "Real interest rate (%)" "FR.INR.RINR" "1996" 6.85829757 1
"380" "Australia" "AUS" "Lending interest rate (%)" "FR.INR.LEND" "1996" 9.729166667 1
"381" "Australia" "AUS" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1996" 2.6124197 1
"382" "Australia" "AUS" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1996" 2.686613171 1
"383" "Australia" "AUS" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1996" 69.40903824 1
"384" "Australia" "AUS" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1996" 2.829149683 1
"385" "Australia" "AUS" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1996" 3.12477e+11 1
"386" "Australia" "AUS" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1996" 77.76561107 1
"387" "Australia" "AUS" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1996" 2222441811 1
"388" "Australia" "AUS" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1996" -20549055305 1
"389" "Australia" "AUS" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1996" -3.584879554 1
"390" "Australia" "AUS" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1996" -259073486.4 1
"391" "Australia" "AUS" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1996" -14074965648 1
"392" "Australia" "AUS" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1997" 69.7 1
"393" "Australia" "AUS" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1997" 34.31 1
"394" "Australia" "AUS" "Stock market turnover ratio (%)" "GFDD.EM.01" "1997" 48.75 1
"395" "Australia" "AUS" "Stock price volatility" "GFDD.SM.01" "1997" 12.1 1
"396" "Australia" "AUS" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1997" 3.947615227 1
"397" "Australia" "AUS" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1997" 23551.22217 1
"398" "Australia" "AUS" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1997" 2.79120713 1
"399" "Australia" "AUS" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1997" 60.57508974 1
"400" "Australia" "AUS" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1997" 60.57508974 1
"401" "Australia" "AUS" "GDP (current US$)" "NY.GDP.MKTP.CD" "1997" 4.36098e+11 1
"402" "Australia" "AUS" "Real interest rate (%)" "FR.INR.RINR" "1997" 5.870174603 1
"403" "Australia" "AUS" "Lending interest rate (%)" "FR.INR.LEND" "1997" 7.166666667 1
"404" "Australia" "AUS" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1997" 0.250417362 1
"405" "Australia" "AUS" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1997" 1.224605578 1
"406" "Australia" "AUS" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1997" 69.58285052 1
"407" "Australia" "AUS" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1997" 1.952649457 1
"408" "Australia" "AUS" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1997" 2.95766e+11 1
"409" "Australia" "AUS" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1997" 67.82089873 1
"410" "Australia" "AUS" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1997" 8948809065 1
"411" "Australia" "AUS" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1997" -13092557940 1
"412" "Australia" "AUS" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1997" -2.731150576 1
"413" "Australia" "AUS" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1997" -216098612.7 1
"414" "Australia" "AUS" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1997" -12780499104 1
"415" "Australia" "AUS" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1998" 70.57 1
"416" "Australia" "AUS" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1998" 35.89 1
"417" "Australia" "AUS" "Stock market turnover ratio (%)" "GFDD.EM.01" "1998" 52.99 1
"418" "Australia" "AUS" "Stock price volatility" "GFDD.SM.01" "1998" 16.3 1
"419" "Australia" "AUS" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1998" 4.44013975 1
"420" "Australia" "AUS" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1998" 21365.98141 1
"421" "Australia" "AUS" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1998" 3.35728009 1
"422" "Australia" "AUS" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1998" 61.34587602 1
"423" "Australia" "AUS" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1998" 61.34587602 1
"424" "Australia" "AUS" "GDP (current US$)" "NY.GDP.MKTP.CD" "1998" 3.99779e+11 1
"425" "Australia" "AUS" "Real interest rate (%)" "FR.INR.RINR" "1998" 5.342900105 1
"426" "Australia" "AUS" "Lending interest rate (%)" "FR.INR.LEND" "1998" 6.683333333 1
"427" "Australia" "AUS" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1998" 0.853455454 1
"428" "Australia" "AUS" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1998" 1.272447623 1
"429" "Australia" "AUS" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1998" 70.17670915 1
"430" "Australia" "AUS" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1998" 2.204110054 1
"431" "Australia" "AUS" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1998" 3.28928e+11 1
"432" "Australia" "AUS" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1998" 82.27760345 1
"433" "Australia" "AUS" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1998" 11063178320 1
"434" "Australia" "AUS" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1998" -3916797786 1
"435" "Australia" "AUS" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1998" -4.447590494 1
"436" "Australia" "AUS" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1998" -205015720.1 1
"437" "Australia" "AUS" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1998" -17712763085 1
"438" "Australia" "AUS" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1999" 72.54 1
"439" "Australia" "AUS" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1999" 44.06 1
"440" "Australia" "AUS" "Stock market turnover ratio (%)" "GFDD.EM.01" "1999" 54.35 1
"441" "Australia" "AUS" "Stock price volatility" "GFDD.SM.01" "1999" 14.92 1
"442" "Australia" "AUS" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1999" 5.006807026 1
"443" "Australia" "AUS" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1999" 20561.47678 1
"444" "Australia" "AUS" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1999" 3.813926147 1
"445" "Australia" "AUS" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1999" 61.5536498 1
"446" "Australia" "AUS" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1999" 61.5536498 1
"447" "Australia" "AUS" "GDP (current US$)" "NY.GDP.MKTP.CD" "1999" 3.89147e+11 1
"448" "Australia" "AUS" "Real interest rate (%)" "FR.INR.RINR" "1999" 6.206951862 1
"449" "Australia" "AUS" "Lending interest rate (%)" "FR.INR.LEND" "1999" 6.566666667 1
"450" "Australia" "AUS" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1999" 1.465428277 1
